date,adjustedClose,momentum_12m,peso
2012-05-24,7.1788,0.4879267104690448,1.0
2012-05-25,7.1613,0.48787683613471544,1.0
2012-05-28,7.2138,0.5101425610751742,1.0
2012-05-29,7.1683,0.5006175553183025,1.0
2012-05-30,7.2254,0.505197591817178,1.0
2012-05-31,7.2942,0.5265900671815156,1.0
2012-06-01,6.9656,0.4535589824920183,0.8878353077467269
2012-06-04,6.9201,0.4716102415787682,0.8878353077467269
2012-06-05,6.8525,0.43763767963914835,0.8878353077467269
2012-06-06,7.0972,0.46358162171079775,0.8878353077467269
2012-06-08,7.0495,0.46464856329600446,0.8193053047006843
2012-06-11,6.9283,0.4273676837182472,0.8193053047006843
2012-06-12,7.0168,0.45083119675791905,0.8193053047006843
2012-06-13,6.9807,0.4265249821191375,0.8193053047006843
2012-06-14,7.0028,0.4528329287774111,0.8193053047006843
2012-06-15,7.0343,0.4736456194745884,0.7762215101390687
2012-06-18,7.2324,0.4843304258594152,0.7762215101390687
2012-06-19,7.4445,0.5355816831683169,0.7762215101390687
2012-06-20,7.4585,0.5841510556051146,0.7762215101390687
2012-06-21,7.3303,0.5341453715912183,0.7762215101390687
2012-06-22,7.208,0.4907346128391792,0.6819603609701649
2012-06-25,7.2254,0.4639948129837501,0.6819603609701649
2012-06-26,7.2452,0.4837599836166291,0.6819603609701649
2012-06-27,7.1322,0.45712709665556606,0.6819603609701649
2012-06-28,7.1963,0.46501496305042656,0.6819603609701649
2012-06-29,7.3606,0.4739772112862206,0.6524557793824028
2012-07-02,7.1905,0.4249336134120725,0.6524557793824028
2012-07-03,7.3187,0.46046855044699875,0.6524557793824028
2012-07-04,7.4096,0.4786079182630909,0.6524557793824028
2012-07-05,7.342,0.45970018688615855,0.6524557793824028
2012-07-06,7.2546,0.4310287010553311,0.7937006777338587
2012-07-10,7.1264,0.3993088281495445,0.7937006777338587
2012-07-11,7.1497,0.4152216943784641,0.7937006777338587
2012-07-12,7.0693,0.4249460805063394,0.7937006777338587
2012-07-13,7.0961,0.45322547614171604,0.7933149215815122
2012-07-16,7.0623,0.47842743201657956,0.7933149215815122
2012-07-17,7.0565,0.4732347905966847,0.7933149215815122
2012-07-18,7.1089,0.48780896172118626,0.7933149215815122
2012-07-19,7.1194,0.508411373363278,0.7933149215815122
2012-07-20,7.0786,0.48146752893409506,1.0
2012-07-23,7.1089,0.48780896172118626,1.0
2012-07-24,7.0192,0.47803748157506853,1.0
2012-07-25,7.0273,0.4833977159985645,1.0
2012-07-26,7.2429,0.5270392781092534,1.0
2012-07-27,7.4923,0.6072378582460958,0.8146093772588036
2012-07-30,7.5634,0.6743928626773814,0.8146093772588036
2012-07-31,7.4935,0.6766607746179494,0.8146093772588036
2012-08-01,7.4911,0.6448050237133323,0.8146093772588036
2012-08-02,7.3257,0.6365525098853964,0.8146093772588036
2012-08-03,7.3804,0.6753836375192954,0.8978445561509399
2012-08-06,7.4935,0.6714250663573706,0.8978445561509399
2012-08-07,7.4037,0.6674624445395372,0.8978445561509399
2012-08-08,7.4002,0.7074363766410556,0.8978445561509399
2012-08-09,7.3746,0.6740670117134298,0.8978445561509399
2012-08-10,7.2907,0.692166647325055,0.9131794184041592
2012-08-13,7.3058,0.6806919873933148,0.9131794184041592
2012-08-14,7.3606,0.6910423415351392,0.9131794184041592
2012-08-15,7.328,0.6000000000000001,0.9131794184041592
2012-08-16,7.3408,0.5787006172175746,0.9131794184041592
2012-08-17,7.2149,0.49466553417165593,0.8793734114962348
2012-08-20,7.2219,0.48254059491306234,0.8793734114962348
2012-08-21,7.0401,0.44521996181717416,0.8793734114962348
2012-08-22,7.1893,0.48294141914191435,0.8793734114962348
2012-08-23,7.2266,0.47641326332563794,0.8793734114962348
2012-08-24,7.2604,0.47491163206435605,1.0
2012-08-27,7.2371,0.44453093812375255,1.0
2012-08-28,7.1788,0.4193522875558542,1.0
2012-08-29,7.1975,0.429294834878964,1.0
2012-08-30,7.1555,0.44845246047650855,1.0
2012-08-31,7.4317,0.46935426470006725,0.9112207781213619
2012-09-03,7.4212,0.44693793990914243,0.9112207781213619
2012-09-04,7.3385,0.38396982555398385,0.9112207781213619
2012-09-05,7.3396,0.3802207721383304,0.9112207781213619
2012-09-06,7.4515,0.4208759987033541,0.9112207781213619
2012-09-10,7.342,0.43183103535698253,0.9157163983109894
2012-09-11,7.3583,0.43531775445714516,0.9157163983109894
2012-09-12,7.2837,0.4204614154494217,0.9157163983109894
2012-09-13,7.4539,0.45365368488796154,0.9157163983109894
2012-09-14,7.4177,0.43712099195970167,0.8397509274428075
2012-09-17,7.4177,0.4303316621673736,0.8397509274428075
2012-09-18,7.2954,0.3926771533292608,0.8397509274428075
2012-09-19,7.2639,0.38357364621626244,0.8397509274428075
2012-09-20,7.3536,0.3777236533957844,0.8397509274428075
2012-09-21,7.4842,0.3930572359236857,0.9190745286809974
2012-09-24,7.4935,0.3887653360020755,0.9190745286809974
2012-09-25,7.4539,0.3841197333481885,0.9190745286809974
2012-09-26,7.441,0.4173063370221519,0.9190745286809974
2012-09-27,7.4469,0.4106114562812546,0.9190745286809974
2012-09-28,7.4923,0.4286558739965296,0.9340931591405391
2012-10-01,7.5646,0.4524682705785221,0.9340931591405391
2012-10-02,7.7429,0.4634372224007257,0.9340931591405391
2012-10-03,7.6904,0.45033474776049043,0.9340931591405391
2012-10-04,7.7837,0.4522912157623702,0.9340931591405391
2012-10-05,7.8384,0.49633475870494803,1.0
2012-10-08,8.0424,0.5507905900501351,1.0
2012-10-09,7.7941,0.4744239718512353,1.0
2012-10-10,7.8314,0.49002073859852757,1.0
2012-10-11,7.8571,0.4902886840408178,1.0
2012-10-15,8.0365,0.5079841630232864,0.9618579688562796
2012-10-16,8.04,0.5030284902415314,0.9618579688562796
2012-10-17,8.082,0.5092436974789916,0.9618579688562796
2012-10-18,8.1962,0.5389612828119716,0.9618579688562796
2012-10-19,8.0505,0.5149034661849385,0.9181690487076904
2012-10-22,8.0342,0.4677286760810391,0.9181690487076904
2012-10-23,7.9713,0.44303041274438826,0.9181690487076904
2012-10-24,7.9223,0.44023487919719306,0.9181690487076904
2012-10-25,7.9491,0.44510698638355106,0.9181690487076904
2012-10-26,7.9841,0.45302831768217233,0.692461684893833
2012-10-29,8.0843,0.47596443503185903,0.692461684893833
2012-10-30,8.0179,0.46352103678014034,0.692461684893833
2012-10-31,7.9596,0.4719828383326552,0.692461684893833
2012-11-01,8.04,0.4900478149671965,0.692461684893833
2012-11-05,8.0703,0.49372547567927727,0.7238790400590439
2012-11-06,8.0634,0.47182622980742894,0.7238790400590439
2012-11-07,8.0505,0.46979351140160297,0.7238790400590439
2012-11-08,7.9888,0.46194528319150896,0.7238790400590439
2012-11-09,7.8279,0.43250068624759797,0.75
2012-11-12,7.8571,0.45302733291415476,0.75
2012-11-13,7.9363,0.44894382268636024,0.75
2012-11-14,7.9468,0.45580449557586955,0.75
2012-11-16,8.4724,0.535383555934108,0.8607944017435165
2012-11-19,8.6134,0.5708710242194339,0.8607944017435165
2012-11-21,8.7404,0.5673911484111613,0.8607944017435165
2012-11-22,8.7253,0.5862162997436691,0.8607944017435165
2012-11-23,8.8104,0.605101111313536,0.8988484347239217
2012-11-26,8.7929,0.6053347452211857,0.8988484347239217
2012-11-27,8.7673,0.6006609095722346,0.8988484347239217
2012-11-28,8.737,0.5618799048964052,0.8988484347239217
2012-11-29,8.6227,0.5414469332665941,0.8988484347239217
2012-11-30,9.0551,0.6340816400187677,0.7088078211957061
2012-12-03,9.2474,0.661766820011501,0.7088078211957061
2012-12-04,9.0434,0.604947912045007,0.7088078211957061
2012-12-05,9.0901,0.572600038060308,0.7088078211957061
2012-12-06,9.0877,0.5549414824447334,0.7088078211957061
2012-12-07,8.9269,0.531989016646645,0.6490614463732508
2012-12-10,9.935,0.7111608680675163,0.6490614463732508
2012-12-11,10.0911,0.7015023521675352,0.6490614463732508
2012-12-12,10.1156,0.6789098936117244,0.6490614463732508
2012-12-13,10.1506,0.6847189258269573,0.6490614463732508
2012-12-14,10.034,0.6586220576567048,0.4119328241173536
2012-12-17,10.0212,0.6600460516507365,0.4119328241173536
2012-12-18,10.0923,0.6495268293480216,0.4119328241173536
2012-12-19,10.1622,0.6609515715149634,0.4119328241173536
2012-12-20,9.8639,0.5880061176849392,0.4119328241173536
2012-12-21,9.9035,0.6003846029540092,0.4172021770244038
2012-12-26,9.7718,0.5640635753957457,0.4172021770244038
2012-12-27,9.7776,0.5537016732611908,0.4172021770244038
2012-12-28,9.7543,0.5633143681384729,0.4143332228785683
2013-01-02,9.794,0.5767527972309427,0.4143332228785683
2013-01-03,9.9676,0.5841703750794658,0.4143332228785683
2013-01-04,9.7893,0.5671656127431361,0.3299790614174871
2013-01-07,9.9163,0.5728175358457048,0.3299790614174871
2013-01-08,9.9047,0.574774230475706,0.3299790614174871
2013-01-09,10.0573,0.5805909162344804,0.3299790614174871
2013-01-10,10.0364,0.5831033014180482,0.3299790614174871
2013-01-11,9.9175,0.5823693657758278,1.0
2013-01-14,9.8942,0.6162239864092258,1.0
2013-01-15,9.9956,0.6657667566576675,1.0
2013-01-16,10.2426,0.7112354857572465,1.0
2013-01-17,10.3429,0.7313770129565771,1.0
2013-01-18,10.4536,0.7588289728274584,0.9507927953704858
2013-01-21,10.4303,0.7549087238159335,0.9507927953704858
2013-01-22,10.4699,0.753663969984758,0.9507927953704858
2013-01-23,10.4885,0.7543698252069917,0.9507927953704858
2013-01-24,10.6202,0.7555210261835494,0.9507927953704858
2013-01-28,10.3137,0.6937692964593052,1.0
2013-01-29,10.4384,0.6963905546617262,1.0
2013-01-30,10.5468,0.7221795855717572,1.0
2013-01-31,10.492,0.7083496157353133,1.0
2013-02-01,10.4361,0.7224413672448793,0.9777748414174493
2013-02-04,10.5689,0.7215154822210998,0.9777748414174493
2013-02-05,10.5037,0.7167677295980912,0.9777748414174493
2013-02-06,10.4979,0.7406854698303735,0.9777748414174493
2013-02-07,10.3603,0.7165319106633974,0.9777748414174493
2013-02-08,10.5818,0.7461716171617161,0.9903361632777274
2013-02-13,10.506,0.7106291520125048,0.9903361632777274
2013-02-14,10.4885,0.7045325272617946,0.9903361632777274
2013-02-15,10.4151,0.667349715840871,0.75
2013-02-18,10.4338,0.6979056484027923,0.75
2013-02-19,10.4769,0.722211263438209,0.75
2013-02-20,10.5468,0.7414017997193099,0.75
2013-02-21,10.3359,0.6928834657276226,0.75
2013-02-22,10.4874,0.7256108597285067,1.0
2013-02-25,10.1238,0.637519409937888,1.0
2013-02-26,10.2205,0.6500379393293618,1.0
2013-02-27,9.9571,0.6030105449569347,1.0
2013-02-28,10.1727,0.604881204051368,1.0
2013-03-01,10.1972,0.5695002385679766,0.9448664973165962
2013-03-04,10.1168,0.5783578014571664,0.9448664973165962
2013-03-05,10.0993,0.5727812125270584,0.9448664973165962
2013-03-06,10.372,0.5749514091350825,0.9448664973165962
2013-03-07,10.2147,0.5377331506766829,0.9448664973165962
2013-03-08,10.2555,0.5328450788431358,0.6391931204395328
2013-03-11,10.203,0.5063558383653461,0.6391931204395328
2013-03-12,10.0632,0.5069859382721598,0.6391931204395328
2013-03-13,9.9676,0.46783100416746426,0.6391931204395328
2013-03-14,10.0457,0.49265241229699397,0.6391931204395328
2013-03-15,9.8126,0.4592745713308448,0.6658828321039829
2013-03-18,9.8709,0.4295293265749458,0.6658828321039829
2013-03-19,9.7753,0.3954348198481128,0.6658828321039829
2013-03-20,9.8476,0.3629141639217206,0.6658828321039829
2013-03-21,9.7905,0.34416573993986566,0.6658828321039829
2013-03-22,9.731,0.3143428285857073,0.7085560857757377
2013-03-25,9.5003,0.2898727818283029,0.7085560857757377
2013-03-26,9.5283,0.30628444517561904,0.7085560857757377
2013-03-27,9.5469,0.32513012700395594,0.7085560857757377
2013-03-28,9.6355,0.31238082266412426,0.7085560857757377
2013-04-01,9.632,0.3077539271991636,0.75
2013-04-02,9.5609,0.29400698373169476,0.75
2013-04-03,9.301,0.24703358584165724,0.75
2013-04-04,9.3593,0.25485017094590057,0.75
2013-04-05,9.3686,0.20164176232925035,0.75
2013-04-08,9.3301,0.21874469335771662,0.75
2013-04-09,9.3639,0.27538817760828116,0.75
2013-04-10,9.3977,0.27393620626550463,0.75
2013-04-11,9.2287,0.25757307351638614,0.75
2013-04-12,9.125,0.21868155350178964,0.5
2013-04-15,8.8675,0.19413135108202373,0.5
2013-04-16,9.0598,0.23396894579133742,0.5
2013-04-17,9.0563,0.24118412937709865,0.5
2013-04-18,9.1017,0.2486041566636943,0.5
2013-04-19,9.1891,0.24663890057114934,0.5
2013-04-22,9.153,0.214666772832232,0.5
2013-04-23,9.3418,0.23322464389909037,0.5
2013-04-24,9.1052,0.19739091554667154,0.5
2013-04-25,9.0586,0.19145074312771282,0.5
2013-04-26,8.9211,0.1598497061729678,0.25
2013-04-29,8.9619,0.1280634401158034,0.25
2013-04-30,9.5329,0.20311730926989346,0.25
2013-05-02,9.3185,0.15917600666757892,0.25
2013-05-03,9.5329,0.20293512688177473,0.4426814258335332
2013-05-06,9.5108,0.2072454018100811,0.4426814258335332
2013-05-07,9.5329,0.1997709424083769,0.4426814258335332
2013-05-08,9.5038,0.19856733885715006,0.4426814258335332
2013-05-09,9.794,0.23334592620576755,0.4426814258335332
2013-05-10,9.8173,0.24967222087857532,0.416898297468952
2013-05-13,9.8744,0.27050952135872364,0.416898297468952
2013-05-14,10.034,0.28162879513609496,0.416898297468952
2013-05-15,10.0806,0.3307547095087855,0.416898297468952
2013-05-16,9.9781,0.28674962924753356,0.416898297468952
2013-05-17,10.0841,0.2994304417298077,0.47260422835506166
2013-05-20,10.0107,0.31064414768263937,0.47260422835506166
2013-05-21,9.9629,0.3160334988904152,0.47260422835506166
2013-05-22,9.8814,0.31051312316812774,0.47260422835506166
2013-05-23,9.8278,0.3137540604488884,0.47260422835506166
2013-05-24,9.7718,0.30749160389097785,0.5886041191843672
2013-05-27,9.7625,0.30605501150532444,0.5886041191843672
2013-05-28,9.8942,0.32656700408929407,0.5886041191843672
2013-05-29,9.6879,0.30420559489512944,0.5886041191843672
2013-05-31,9.562,0.29130710745587374,0.709648604148034
2013-06-03,9.3441,0.2547637271884944,0.709648604148034
2013-06-04,9.2707,0.2805895516203001,0.709648604148034
2013-06-05,9.1553,0.2753245667799633,0.709648604148034
2013-06-06,9.2089,0.28592573973999147,0.709648604148034
2013-06-07,9.0901,0.2600986997144361,0.5
2013-06-10,9.0994,0.26939441708633827,0.5
2013-06-11,8.8745,0.22823649901735532,0.5
2013-06-12,8.8815,0.21761125277617843,0.5
2013-06-13,8.8209,0.26635178591937514,0.5
2013-06-14,8.9386,0.29168653632172936,0.7168281878384408
2013-06-17,9.0959,0.32738416636264134,0.7168281878384408
2013-06-18,9.0493,0.27505213323564237,0.7168281878384408
2013-06-19,8.9968,0.2762323569047451,0.7168281878384408
2013-06-20,8.8861,0.28258014231485373,0.7168281878384408
2013-06-21,9.0679,0.29231273514992595,0.75
2013-06-24,8.8582,0.26895583537467593,0.75
2013-06-25,8.8791,0.26793568286970926,0.75
2013-06-26,9.1134,0.29556601225424006,0.75
2013-06-27,9.2416,0.2778054311155356,0.75
2013-06-28,9.6238,0.2927396064208476,0.8173596115452746
2013-07-01,9.646,0.2932895354293761,0.8173596115452746
2013-07-02,9.463,0.29094307190701585,0.8173596115452746
2013-07-03,9.3639,0.2990982241953384,0.8173596115452746
2013-07-04,9.3465,0.29356160212583404,0.8173596115452746
2013-07-05,9.4956,0.3106056423563186,0.8334547198549431
2013-07-08,9.4525,0.32532738846358766,0.8334547198549431
2013-07-10,9.5329,0.32469463474285387,0.8334547198549431
2013-07-11,9.5271,0.29433741814526004,0.8334547198549431
2013-07-12,9.5527,0.32851679299075154,0.9176398955747553
2013-07-15,9.6739,0.3218057851804281,0.9176398955747553
2013-07-16,9.5341,0.28672263010149,0.9176398955747553
2013-07-17,9.4537,0.28761917733587583,0.9176398955747553
2013-07-18,9.3465,0.2883549747746259,0.9176398955747553
2013-07-19,9.3325,0.3095672429277052,0.8881286127438388
2013-07-22,9.463,0.32355203714841174,0.8881286127438388
2013-07-23,9.5317,0.34832303056879765,0.8881286127438388
2013-07-24,9.4397,0.33026592071701355,0.8881286127438388
2013-07-25,9.4443,0.33728388768531503,0.8881286127438388
2013-07-26,9.4863,0.3443350102742153,1.0
2013-07-29,9.4548,0.3299947952566502,1.0
2013-07-30,9.5644,0.34342781695086666,1.0
2013-07-31,10.0212,0.4157036702172747,1.0
2013-08-01,10.2438,0.4409824304744756,1.0
2013-08-02,10.1401,0.44462331889674056,0.872577432514478
2013-08-05,10.069,0.4328404935039063,0.872577432514478
2013-08-06,9.9758,0.37732123873034285,0.872577432514478
2013-08-07,9.9245,0.32462661665977066,0.872577432514478
2013-08-08,10.0224,0.3251183330248302,0.872577432514478
2013-08-09,9.9268,0.32472142523520375,0.8450792083755175
2013-08-12,9.8884,0.3200197567780434,0.8450792083755175
2013-08-13,10.0445,0.3711317689777085,0.8450792083755175
2013-08-14,9.9874,0.3532328871063899,0.8450792083755175
2013-08-15,10.0981,0.3475812370721292,0.8450792083755175
2013-08-16,10.1622,0.37258397828112977,0.8894037171189927
2013-08-19,10.1214,0.3677197913569903,0.8894037171189927
2013-08-20,9.6728,0.3116372413419033,0.8894037171189927
2013-08-21,9.597,0.3163345083462492,0.8894037171189927
2013-08-22,9.6728,0.32398915929809213,0.8894037171189927
2013-08-23,9.5877,0.30257044262695976,0.7087373902573388
2013-08-26,9.4607,0.29103438864628806,0.7087373902573388
2013-08-27,9.4397,0.2859225152571927,0.7087373902573388
2013-08-28,9.3639,0.29785582613757633,0.7087373902573388
2013-08-29,9.6436,0.3353272684473614,0.7087373902573388
2013-08-30,9.752,0.3852075964830046,0.8487627467305974
2013-09-02,9.731,0.35353928755233466,0.8487627467305974
2013-09-03,9.463,0.3094677995184456,0.8487627467305974
2013-09-04,9.463,0.30337171505702165,0.8487627467305974
2013-09-05,9.5562,0.320446035014025,0.8487627467305974
2013-09-06,9.5376,0.32857859252242716,0.8012074149137561
2013-09-09,9.6425,0.3397012851684613,0.8012074149137561
2013-09-10,9.8184,0.3721472992802739,0.8012074149137561
2013-09-11,9.9163,0.3343245825315875,0.8012074149137561
2013-09-12,9.8417,0.3261601897267288,0.8012074149137561
2013-09-13,9.8464,0.34174558833549074,0.7863912979526843
2013-09-16,9.886,0.34693988773230133,0.7863912979526843
2013-09-17,9.9035,0.32906126283298653,0.7863912979526843
2013-09-18,9.9594,0.3564968673386,0.7863912979526843
2013-09-19,10.1529,0.3797888099153339,0.7863912979526843
2013-09-20,10.1051,0.3873580735065971,0.75
2013-09-23,10.097,0.3545928976777257,0.75
2013-09-24,10.048,0.3545977863758307,0.75
2013-09-25,10.034,0.3527104088868518,0.75
2013-09-26,10.2275,0.4019107931025028,0.75
2013-09-27,10.203,0.4046173543137983,1.0
2013-09-30,9.8685,0.3419957571801566,1.0
2013-10-01,9.9431,0.3285454691216161,1.0
2013-10-02,9.8849,0.31912991259091217,1.0
2013-10-03,9.8616,0.32301211446356937,1.0
2013-10-04,9.9629,0.3389195000671952,1.0
2013-10-07,9.8825,0.3270622675207133,1.0
2013-10-08,9.7427,0.300361704683475,1.0
2013-10-09,9.7264,0.2857784945667978,1.0
2013-10-10,9.8301,0.26956308359916825,1.0
2013-10-11,9.8709,0.28353531675855614,1.0
2013-10-14,9.9396,0.27697624523041764,1.0
2013-10-15,9.9571,0.2702975096958564,1.0
2013-10-16,9.8709,0.2273575052223218,1.0
2013-10-17,10.0212,0.28574177903799036,1.0
2013-10-18,10.069,0.2857215823479837,1.0
2013-10-21,10.0538,0.27958152499013633,1.0
2013-10-22,10.1156,0.25870714863435573,1.0
2013-10-23,9.8476,0.2248258706467663,1.0
2013-10-24,9.9058,0.22566196486018297,1.0
2013-10-25,9.9653,0.2158439276738,1.0
2013-10-28,9.9793,0.23958760325445638,1.0
2013-10-29,9.8942,0.2315102934953075,1.0
2013-10-30,9.8044,0.2299624904344335,1.0
2013-10-31,9.7252,0.2275728008280422,1.0
2013-11-01,9.8359,0.23736020429985794,0.5
2013-11-04,9.731,0.21879735975250814,0.5
2013-11-05,9.6028,0.18783320757517652,0.5
2013-11-06,9.766,0.21802466980131974,0.5
2013-11-07,9.9012,0.24393185587215438,0.5
2013-11-08,10.1389,0.2610572139303484,1.0
2013-11-11,10.1389,0.25632256545605503,1.0
2013-11-12,9.9408,0.23282982364759275,1.0
2013-11-13,9.9233,0.23263151357058565,1.0
2013-11-14,10.1797,0.2742464450230322,1.0
2013-11-18,10.2846,0.31383896064078476,1.0
2013-11-19,10.1214,0.28818520828295413,1.0
2013-11-21,10.0632,0.26799642150624337,1.0
2013-11-22,10.1739,0.2802511702823778,1.0
2013-11-25,10.1331,0.19601293612199622,1.0
2013-11-26,10.2555,0.19064480925070226,1.0
2013-11-27,10.238,0.17134227266486657,1.0
2013-11-28,10.1739,0.16602294476980717,1.0
2013-11-29,10.2321,0.1613661127758106,1.0
2013-12-02,10.203,0.16036802420134433,1.0
2013-12-03,9.9991,0.14049935555986437,1.0
2013-12-04,9.6728,0.10710770287283977,1.0
2013-12-05,9.8184,0.1386688624212835,1.0
2013-12-06,9.7543,0.07721615443230889,0.9001870885380595
2013-12-09,9.9,0.07057118757704872,0.9001870885380595
2013-12-10,9.7893,0.08248004069266002,0.9001870885380595
2013-12-11,9.8301,0.0814072452448269,0.9001870885380595
2013-12-12,9.6728,0.0643837274557919,0.9001870885380595
2013-12-13,9.562,0.07114451825381707,0.8854389244331502
2013-12-16,9.6203,-0.03167589330649223,0.8854389244331502
2013-12-17,9.6145,-0.04722973709506406,0.8854389244331502
2013-12-18,9.731,-0.03802048321404572,0.8854389244331502
2013-12-19,9.9233,-0.02239276495970699,0.8854389244331502
2013-12-20,9.8767,-0.015676699222643142,0.7187575224365955
2013-12-23,9.9466,-0.007444218257294577,0.7187575224365955
2013-12-26,9.8709,-0.021937516720668127,0.7187575224365955
2013-12-27,9.9641,-0.01949381039538689,0.7275476337141271
2013-12-30,10.0923,0.023155141475481367,0.7275476337141271
2014-01-02,10.1331,0.02318372292623838,0.7275476337141271
2014-01-03,9.8476,0.0077570150842218855,0.6472488414912497
2014-01-06,9.7893,0.0011966126656850484,0.6472488414912497
2014-01-07,10.0981,0.035245994074408094,0.6472488414912497
2014-01-08,10.1972,0.04116806207882373,0.6472488414912497
2014-01-09,9.9583,-0.0009330229945021529,0.6472488414912497
2014-01-10,10.0224,0.02381171278845251,0.7013469506327432
2014-01-13,9.9291,0.0012908040297288093,0.7013469506327432
2014-01-14,10.0515,0.014821246478944339,0.7013469506327432
2014-01-15,10.0534,-0.0003877780318772839,0.7013469506327432
2014-01-16,9.9232,-0.011278944641505029,0.7013469506327432
2014-01-17,9.8405,-0.007764053440887264,0.9360192685004354
2014-01-20,9.8759,-0.0018495684340320562,0.9360192685004354
2014-01-21,9.9942,-0.0001400616271159949,0.9360192685004354
2014-01-22,10.1361,-0.010397750571143893,0.9360192685004354
2014-01-23,9.7872,-0.05372767792398647,0.9360192685004354
2014-01-24,9.7163,-0.0705307262569832,0.8285554465402055
2014-01-27,9.4856,-0.09057265850454932,0.8285554465402055
2014-01-28,9.5211,-0.09062168693110728,0.8285554465402055
2014-01-29,9.4915,-0.09505649044191256,0.8285554465402055
2014-01-30,9.3851,-0.11629724487297799,0.8285554465402055
2014-01-31,9.5152,-0.07742129400700049,0.6316780970481598
2014-02-03,9.1663,-0.12186733599019006,0.6316780970481598
2014-02-04,9.2077,-0.12696742139795947,0.6316780970481598
2014-02-05,9.1308,-0.12973694243232936,0.6316780970481598
2014-02-06,9.5625,-0.08370943168424982,0.6316780970481598
2014-02-07,9.6926,-0.08291307515446256,0.35661176347087387
2014-02-10,9.5448,-0.09129164008873059,0.35661176347087387
2014-02-11,9.8168,-0.06487964259518564,0.35661176347087387
2014-02-12,9.5507,-0.07814445527639158,0.35661176347087387
2014-02-13,9.6571,-0.08738588897919064,0.35661176347087387
2014-02-14,9.8641,-0.06109841995050447,0.49222975977295547
2014-02-17,9.7931,-0.06630118701434895,0.49222975977295547
2014-02-18,9.5507,-0.0829948824303175,0.49222975977295547
2014-02-19,9.663,-0.07387528992313441,0.49222975977295547
2014-02-20,9.7754,-0.0669568288329564,0.49222975977295547
2014-02-21,9.805,-0.07033412978344133,0.5317526799682741
2014-02-24,9.8168,-0.050223009123540274,0.5317526799682741
2014-02-25,9.8168,-0.06394339874516075,0.5317526799682741
2014-02-26,9.9232,-0.01981469408720038,0.5317526799682741
2014-02-27,9.9883,-0.022719045056504017,0.5317526799682741
2014-02-28,9.9824,0.002540900462986162,0.5791161414825436
2014-03-05,9.9351,-0.023356630982924953,0.5791161414825436
2014-03-06,9.9765,-0.021643196171498125,0.5791161414825436
2014-03-07,9.9114,-0.020302862565237945,0.6956736867353973
2014-03-10,9.87,-0.022704543879278782,0.6956736867353973
2014-03-11,9.8759,-0.0478306980331662,0.6956736867353973
2014-03-12,9.8878,-0.03200289778456544,0.6956736867353973
2014-03-13,9.8168,-0.0427770464628735,0.6956736867353973
2014-03-14,9.6749,-0.05175928648436734,1.0
2014-03-17,9.8582,-0.020371253676762846,1.0
2014-03-18,9.9292,-0.0038524820418154304,1.0
2014-03-19,9.9173,-0.012781588142190325,1.0
2014-03-20,9.9114,0.010068687198092396,1.0
2014-03-21,9.8523,-0.0018843266571438866,0.5
2014-03-24,9.9114,0.013922846357656615,0.5
2014-03-25,9.8996,0.005280474430318094,0.5
2014-03-26,9.8464,0.005709616464940392,0.5
2014-03-27,10.0829,0.03616277874833007,0.5
2014-03-28,10.0238,0.05510352304664057,0.25
2014-03-31,10.0238,0.052002980594649584,0.25
2014-04-01,10.1125,0.059244362044223786,0.25
2014-04-02,10.2308,0.06178195215608939,0.25
2014-04-03,10.3148,0.07088870431893701,0.25
2014-04-04,10.1467,0.061270382495371756,0.25
2014-04-07,10.1467,0.09092570691323498,0.25
2014-04-08,10.0987,0.07900163473764055,0.25
2014-04-09,10.0867,0.07664965950088587,0.25
2014-04-10,10.1947,0.09266781706519756,0.25
2014-04-11,10.4469,0.11565693781437214,0.5
2014-04-14,10.4289,0.1097289762388669,0.5
2014-04-15,10.4109,0.12810038250241096,0.5
2014-04-16,10.5009,0.15078356164383555,0.5
2014-04-17,10.4409,0.17743445164928096,0.5
2014-04-22,10.7111,0.18226671670456307,0.25
2014-04-23,10.585,0.16879962015392613,0.25
2014-04-24,10.4469,0.147796565476779,0.25
2014-04-25,10.3689,0.12839124615033026,0.25
2014-04-28,10.3508,0.1308641975308642,0.25
2014-04-29,10.3028,0.10287096705131771,0.25
2014-04-30,9.7865,0.07482537451126836,0.25
2014-05-02,9.6124,0.06113527476652014,0.25
2014-05-05,9.9065,0.11045723061057489,0.25
2014-05-06,9.9966,0.1154554279784421,0.25
2014-05-07,9.7865,0.02660260781084456,0.25
2014-05-08,9.7865,0.05022267532328173,0.25
2014-05-09,9.9246,0.0410892802819709,0.0
2014-05-12,10.0146,0.05297135887622484,0.0
2014-05-13,9.9666,0.04549507495095928,0.0
2014-05-14,10.0266,0.05500957511732141,0.0
2014-05-15,9.9065,0.011486624463957318,0.0
2014-05-16,9.9366,0.012152017357114575,0.0
2014-05-19,9.9005,0.002643198574090455,0.0
2014-05-20,9.7865,-0.024666135140522294,0.0
2014-05-21,9.9065,-0.017270797373172386,0.0
2014-05-22,10.0326,0.005461961696114681,0.0
2014-05-23,9.9546,-0.012841998790174669,0.0
2014-05-26,9.9966,-0.0014084929125834922,0.0
2014-05-27,9.6784,-0.02855594254684879,0.0
2014-05-28,9.6964,-0.018722043435140612,0.0
2014-05-29,9.6964,-0.013370235454526869,0.0
2014-05-30,9.5223,-0.02553265519146941,0.0
