date,adjustedClose,momentum_12m,peso,lider_do_dia
2008-01-02,,,0.0,
2008-01-03,,,0.0,
2008-01-04,,,0.0,
2008-01-07,,,0.0,
2008-01-08,,,0.0,
2008-01-09,,,0.0,
2008-01-10,,,0.0,
2008-01-11,,,0.0,
2008-01-14,,,0.0,
2008-01-15,,,0.0,
2008-01-16,,,0.0,
2008-01-17,,,0.0,
2008-01-18,,,0.0,
2008-01-21,,,0.0,
2008-01-22,,,0.0,
2008-01-23,,,0.0,
2008-01-24,,,0.0,
2008-01-28,,,0.0,
2008-01-29,,,0.0,
2008-01-30,,,0.0,
2008-01-31,,,0.0,
2008-02-01,,,0.0,
2008-02-06,,,0.0,
2008-02-07,,,0.0,
2008-02-08,,,0.0,
2008-02-11,,,0.0,
2008-02-12,,,0.0,
2008-02-13,,,0.0,
2008-02-14,,,0.0,
2008-02-15,,,0.0,
2008-02-18,,,0.0,
2008-02-19,,,0.0,
2008-02-20,,,0.0,
2008-02-21,,,0.0,
2008-02-22,,,0.0,
2008-02-25,,,0.0,
2008-02-26,,,0.0,
2008-02-27,,,0.0,
2008-02-28,,,0.0,
2008-02-29,,,0.0,
2008-03-03,,,0.0,
2008-03-04,,,0.0,
2008-03-05,,,0.0,
2008-03-06,,,0.0,
2008-03-07,,,0.0,
2008-03-10,,,0.0,
2008-03-11,,,0.0,
2008-03-12,,,0.0,
2008-03-13,,,0.0,
2008-03-14,,,0.0,
2008-03-17,,,0.0,
2008-03-18,,,0.0,
2008-03-19,,,0.0,
2008-03-20,,,0.0,
2008-03-24,,,0.0,
2008-03-25,,,0.0,
2008-03-26,,,0.0,
2008-03-27,,,0.0,
2008-03-28,,,0.0,
2008-03-31,,,0.0,
2008-04-01,,,0.0,
2008-04-02,,,0.0,
2008-04-03,,,0.0,
2008-04-04,,,0.0,
2008-04-07,,,0.0,
2008-04-08,,,0.0,
2008-04-09,,,0.0,
2008-04-10,,,0.0,
2008-04-11,,,0.0,
2008-04-14,,,0.0,
2008-04-15,,,0.0,
2008-04-16,,,0.0,
2008-04-17,,,0.0,
2008-04-18,,,0.0,
2008-04-22,,,0.0,
2008-04-23,,,0.0,
2008-04-24,,,0.0,
2008-04-25,,,0.0,
2008-04-28,,,0.0,
2008-04-29,,,0.0,
2008-04-30,,,0.0,
2008-05-02,,,0.0,
2008-05-05,,,0.0,
2008-05-06,,,0.0,
2008-05-07,,,0.0,
2008-05-08,,,0.0,
2008-05-09,,,0.0,
2008-05-12,,,0.0,
2008-05-13,,,0.0,
2008-05-14,,,0.0,
2008-05-15,,,0.0,
2008-05-16,,,0.0,
2008-05-19,,,0.0,
2008-05-20,,,0.0,
2008-05-21,,,0.0,
2008-05-23,,,0.0,
2008-05-26,,,0.0,
2008-05-27,,,0.0,
2008-05-28,,,0.0,
2008-05-29,,,0.0,
2008-05-30,,,0.0,
2008-06-02,,,0.0,
2008-06-03,,,0.0,
2008-06-04,,,0.0,
2008-06-05,,,0.0,
2008-06-06,,,0.0,
2008-06-09,,,0.0,
2008-06-10,,,0.0,
2008-06-11,,,0.0,
2008-06-12,,,0.0,
2008-06-13,,,0.0,
2008-06-16,,,0.0,
2008-06-17,,,0.0,
2008-06-18,,,0.0,
2008-06-19,,,0.0,
2008-06-20,,,0.0,
2008-06-23,,,0.0,
2008-06-24,,,0.0,
2008-06-25,,,0.0,
2008-06-26,,,0.0,
2008-06-27,,,0.0,
2008-06-30,,,0.0,
2008-07-01,,,0.0,
2008-07-02,,,0.0,
2008-07-03,,,0.0,
2008-07-04,,,0.0,
2008-07-07,,,0.0,
2008-07-08,,,0.0,
2008-07-10,,,0.0,
2008-07-11,,,0.0,
2008-07-14,,,0.0,
2008-07-15,,,0.0,
2008-07-16,,,0.0,
2008-07-17,,,0.0,
2008-07-18,,,0.0,
2008-07-21,,,0.0,
2008-07-22,,,0.0,
2008-07-23,,,0.0,
2008-07-24,,,0.0,
2008-07-25,,,0.0,
2008-07-28,,,0.0,
2008-07-29,,,0.0,
2008-07-30,,,0.0,
2008-07-31,,,0.0,
2008-08-01,,,0.0,
2008-08-04,,,0.0,
2008-08-05,,,0.0,
2008-08-06,,,0.0,
2008-08-07,,,0.0,
2008-08-08,,,0.0,
2008-08-11,,,0.0,
2008-08-12,,,0.0,
2008-08-13,,,0.0,
2008-08-14,,,0.0,
2008-08-15,,,0.0,
2008-08-18,,,0.0,
2008-08-19,,,0.0,
2008-08-20,,,0.0,
2008-08-21,,,0.0,
2008-08-22,,,0.0,
2008-08-25,,,0.0,
2008-08-26,,,0.0,
2008-08-27,,,0.0,
2008-08-28,,,0.0,
2008-08-29,,,0.0,
2008-09-01,,,0.0,
2008-09-02,,,0.0,
2008-09-03,,,0.0,
2008-09-04,,,0.0,
2008-09-05,,,0.0,
2008-09-08,,,0.0,
2008-09-09,,,0.0,
2008-09-10,,,0.0,
2008-09-11,,,0.0,
2008-09-12,,,0.0,
2008-09-15,,,0.0,
2008-09-16,,,0.0,
2008-09-17,,,0.0,
2008-09-18,,,0.0,
2008-09-19,,,0.0,
2008-09-22,,,0.0,
2008-09-23,,,0.0,
2008-09-24,,,0.0,
2008-09-25,,,0.0,
2008-09-26,,,0.0,
2008-09-29,,,0.0,
2008-09-30,,,0.0,
2008-10-01,,,0.0,
2008-10-02,,,0.0,
2008-10-03,,,0.0,
2008-10-06,,,0.0,
2008-10-07,,,0.0,
2008-10-08,,,0.0,
2008-10-09,,,0.0,
2008-10-10,,,0.0,
2008-10-13,,,0.0,
2008-10-14,,,0.0,
2008-10-15,,,0.0,
2008-10-16,,,0.0,
2008-10-17,,,0.0,
2008-10-20,,,0.0,
2008-10-21,,,0.0,
2008-10-22,,,0.0,
2008-10-23,,,0.0,
2008-10-24,,,0.0,
2008-10-27,,,0.0,
2008-10-28,,,0.0,
2008-10-29,,,0.0,
2008-10-30,,,0.0,
2008-10-31,,,0.0,
2008-11-03,,,0.0,
2008-11-04,,,0.0,
2008-11-05,,,0.0,
2008-11-06,,,0.0,
2008-11-07,,,0.0,
2008-11-10,,,0.0,
2008-11-11,,,0.0,
2008-11-12,,,0.0,
2008-11-13,,,0.0,
2008-11-14,,,0.0,
2008-11-17,,,0.0,
2008-11-18,,,0.0,
2008-11-19,,,0.0,
2008-11-21,,,0.0,
2008-11-24,,,0.0,
2008-11-25,,,0.0,
2008-11-26,,,0.0,
2008-11-27,,,0.0,
2008-11-28,,,0.0,
2008-12-01,,,0.0,
2008-12-02,,,0.0,
2008-12-03,,,0.0,
2008-12-04,,,0.0,
2008-12-05,,,0.0,
2008-12-08,,,0.0,
2008-12-09,,,0.0,
2008-12-10,,,0.0,
2008-12-11,,,0.0,
2008-12-12,,,0.0,
2008-12-15,,,0.0,
2008-12-16,,,0.0,
2008-12-17,,,0.0,
2008-12-18,,,0.0,
2008-12-19,,,0.0,
2008-12-22,,,0.0,
2008-12-23,,,0.0,
2008-12-26,,,0.0,
2008-12-29,,,0.0,
2008-12-30,,,0.0,
2009-01-02,,,0.0,
2009-01-05,,,0.0,
2009-01-06,,,0.0,
2009-01-07,,,0.0,ABEV3
2009-01-08,,,0.0,ABEV3
2009-01-09,,,0.0,ABEV3
2009-01-12,,,0.0,ABEV3
2009-01-13,,,0.0,ABEV3
2009-01-14,,,0.0,ABEV3
2009-01-15,,,0.0,ABEV3
2009-01-16,,,0.0,ABEV3
2009-01-19,,,0.0,ABEV3
2009-01-20,,,0.0,ABEV3
2009-01-21,,,0.0,ABEV3
2009-01-22,,,0.0,ABEV3
2009-01-23,,,0.0,ABEV3
2009-01-26,,,0.0,ABEV3
2009-01-27,,,0.0,ABEV3
2009-01-28,,,0.0,ABEV3
2009-01-29,,,0.0,ABEV3
2009-01-30,,,0.0,ABEV3
2009-02-02,,,0.0,ABEV3
2009-02-03,,,0.0,ABEV3
2009-02-04,,,0.0,ABEV3
2009-02-05,,,0.0,ABEV3
2009-02-06,,,0.0,ABEV3
2009-02-09,,,0.0,ABEV3
2009-02-10,,,0.0,ABEV3
2009-02-11,,,0.0,ABEV3
2009-02-12,,,0.0,ABEV3
2009-02-13,,,0.0,ABEV3
2009-02-16,,,0.0,ABEV3
2009-02-17,,,0.0,ABEV3
2009-02-18,,,0.0,ABEV3
2009-02-19,,,0.0,ABEV3
2009-02-20,,,0.0,ABEV3
2009-02-25,,,0.0,ABEV3
2009-02-26,,,0.0,ABEV3
2009-02-27,,,0.0,ABEV3
2009-03-02,,,0.0,ABEV3
2009-03-03,,,0.0,ABEV3
2009-03-04,,,0.0,ABEV3
2009-03-05,,,0.0,ABEV3
2009-03-06,,,0.0,ABEV3
2009-03-09,,,0.0,ABEV3
2009-03-10,,,0.0,ABEV3
2009-03-11,,,0.0,ABEV3
2009-03-12,,,0.0,ABEV3
2009-03-13,,,0.0,ABEV3
2009-03-16,,,0.0,ABEV3
2009-03-17,,,0.0,ABEV3
2009-03-18,,,0.0,ABEV3
2009-03-19,,,0.0,ABEV3
2009-03-20,,,0.0,ABEV3
2009-03-23,,,0.0,ABEV3
2009-03-24,,,0.0,ABEV3
2009-03-25,,,0.0,ABEV3
2009-03-26,,,0.0,ABEV3
2009-03-27,,,0.0,ABEV3
2009-03-30,,,0.0,ABEV3
2009-03-31,,,0.0,ABEV3
2009-04-01,,,0.0,ABEV3
2009-04-02,,,0.0,ABEV3
2009-04-03,,,0.0,ABEV3
2009-04-06,,,0.0,ABEV3
2009-04-07,,,0.0,ABEV3
2009-04-08,,,0.0,ABEV3
2009-04-09,,,0.0,ABEV3
2009-04-13,,,0.0,ABEV3
2009-04-14,,,0.0,ABEV3
2009-04-15,,,0.0,ABEV3
2009-04-16,,,0.0,ABEV3
2009-04-17,,,0.0,ABEV3
2009-04-20,,,0.0,ABEV3
2009-04-22,,,0.0,ABEV3
2009-04-23,,,0.0,ABEV3
2009-04-24,,,0.0,ABEV3
2009-04-27,,,0.0,ABEV3
2009-04-28,,,0.0,ABEV3
2009-04-29,,,0.0,ABEV3
2009-04-30,,,0.0,ABEV3
2009-05-04,,,0.0,ABEV3
2009-05-05,,,0.0,ABEV3
2009-05-06,,,0.0,ABEV3
2009-05-07,,,0.0,ABEV3
2009-05-08,,,0.0,ABEV3
2009-05-11,,,0.0,ABEV3
2009-05-12,,,0.0,ABEV3
2009-05-13,,,0.0,ABEV3
2009-05-14,,,0.0,ABEV3
2009-05-15,,,0.0,ABEV3
2009-05-18,,,0.0,ABEV3
2009-05-19,,,0.0,ABEV3
2009-05-20,4.2002,,0.0,ABEV3
2009-05-21,4.1324,,0.0,ABEV3
2009-05-22,4.2323,,0.0,ABEV3
2009-05-25,4.1917,,0.0,ABEV3
2009-05-26,4.3204,,0.0,ABEV3
2009-05-27,4.3204,,0.0,ABEV3
2009-05-28,4.4018,,0.0,ABEV3
2009-05-29,4.3814,,0.0,ABEV3
2009-06-01,4.4428,,0.0,ABEV3
2009-06-02,4.4072,,0.0,ABEV3
2009-06-03,4.3241,,0.0,ABEV3
2009-06-04,4.4055,,0.0,ABEV3
2009-06-05,4.3784,,0.0,ABEV3
2009-06-08,4.4564,,0.0,ABEV3
2009-06-09,4.3479,,0.0,ABEV3
2009-06-10,4.358,,0.0,ABEV3
2009-06-12,4.4581,,0.0,ABEV3
2009-06-15,4.2886,,0.0,ABEV3
2009-06-16,4.2869,,0.0,ABEV3
2009-06-17,4.236,,0.0,ABEV3
2009-06-18,4.2123,,0.0,ABEV3
2009-06-19,4.3123,,0.0,ABEV3
2009-06-22,4.2021,,0.0,ABEV3
2009-06-23,4.2038,,0.0,ABEV3
2009-06-24,4.2207,,0.0,ABEV3
2009-06-25,4.2326,,0.0,ABEV3
2009-06-26,4.2546,,0.0,ABEV3
2009-06-29,4.3225,,0.0,ABEV3
2009-06-30,4.2886,,0.0,ABEV3
2009-07-01,4.2991,,0.0,ABEV3
2009-07-02,4.316,,0.0,ABEV3
2009-07-03,4.2906,,0.0,ABEV3
2009-07-06,4.2906,,0.0,ABEV3
2009-07-07,4.2041,,0.0,ABEV3
2009-07-08,4.1549,,0.0,ABEV3
2009-07-10,4.104,,0.0,ABEV3
2009-07-13,4.1363,,0.0,ABEV3
2009-07-14,4.1074,,0.0,ABEV3
2009-07-15,4.2041,,0.0,ABEV3
2009-07-16,4.2567,,0.0,ABEV3
2009-07-17,4.2736,,0.0,ABEV3
2009-07-20,4.4008,,0.0,ABEV3
2009-07-21,4.4432,,0.0,ABEV3
2009-07-22,4.4568,,0.0,ABEV3
2009-07-23,4.545,,0.0,ABEV3
2009-07-24,4.5958,,0.0,ABEV3
2009-07-27,4.5772,,0.0,ABEV3
2009-07-28,4.5416,,0.0,ABEV3
2009-07-29,4.5738,,0.0,ABEV3
2009-07-30,4.6281,,0.0,ABEV3
2009-07-31,4.5874,,0.0,ABEV3
2009-08-03,4.6471,,0.0,ABEV3
2009-08-04,4.6488,,0.0,ABEV3
2009-08-05,4.7489,,0.0,ABEV3
2009-08-06,4.7659,,0.0,ABEV3
2009-08-07,4.8524,,0.0,ABEV3
2009-08-10,4.9016,,0.0,ABEV3
2009-08-11,4.8184,,0.0,ABEV3
2009-08-12,4.8167,,0.0,ABEV3
2009-08-13,4.7268,,0.0,ABEV3
2009-08-14,4.7336,,0.0,ABEV3
2009-08-17,4.4961,,0.0,ABEV3
2009-08-18,4.6318,,0.0,ABEV3
2009-08-19,4.6997,,0.0,ABEV3
2009-08-20,4.7675,,0.0,ABEV3
2009-08-21,4.8015,,0.0,ABEV3
2009-08-24,4.8442,,0.0,ABEV3
2009-08-25,4.904,,0.0,ABEV3
2009-08-26,5.1261,,0.0,ABEV3
2009-08-27,5.0407,,0.0,ABEV3
2009-08-28,5.0134,,0.0,ABEV3
2009-08-31,4.511,,0.0,ABEV3
2009-09-01,4.3421,,0.0,ABEV3
2009-09-02,4.325,,0.0,ABEV3
2009-09-03,4.325,,0.0,ABEV3
2009-09-04,4.5182,,0.0,ABEV3
2009-09-08,4.5455,,0.0,ABEV3
2009-09-09,4.6327,,0.0,ABEV3
2009-09-10,4.6156,,0.0,ABEV3
2009-09-11,4.6327,,0.0,ABEV3
2009-09-14,4.6156,,0.0,ABEV3
2009-09-15,4.6908,,0.0,ABEV3
2009-09-16,4.672,,0.0,ABEV3
2009-09-17,4.684,,0.0,ABEV3
2009-09-18,4.7165,,0.0,ABEV3
2009-09-21,4.6823,,0.0,ABEV3
2009-09-22,4.7353,,0.0,ABEV3
2009-09-23,4.725,,0.0,ABEV3
2009-09-24,4.6669,,0.0,ABEV3
2009-09-25,4.6498,,0.0,ABEV3
2009-09-28,4.7079,,0.0,ABEV3
2009-09-29,4.8105,,0.0,ABEV3
2009-09-30,4.8977,,0.0,ABEV3
2009-10-01,4.9066,,0.0,ABEV3
2009-10-02,4.9049,,0.0,ABEV3
2009-10-05,4.9425,,0.0,ABEV3
2009-10-06,4.9852,,0.0,ABEV3
2009-10-07,4.7886,,0.0,ABEV3
2009-10-08,4.8912,,0.0,ABEV3
2009-10-09,4.8826,,0.0,ABEV3
2009-10-13,4.8775,,0.0,ABEV3
2009-10-14,4.9938,,0.0,ABEV3
2009-10-15,4.963,,0.0,ABEV3
2009-10-16,4.9596,,0.0,ABEV3
2009-10-19,4.9921,,0.0,ABEV3
2009-10-20,4.7749,,0.0,ABEV3
2009-10-21,4.8399,,0.0,ABEV3
2009-10-22,4.9596,,0.0,ABEV3
2009-10-23,4.9254,,0.0,ABEV3
2009-10-26,4.9425,,0.0,ABEV3
2009-10-27,4.8553,,0.0,ABEV3
2009-10-28,4.6158,,0.0,ABEV3
2009-10-29,4.8399,,0.0,ABEV3
2009-10-30,4.6158,,0.0,ABEV3
2009-11-03,4.8078,,0.0,ABEV3
2009-11-04,4.8934,,0.0,ABEV3
2009-11-05,4.8763,,0.0,ABEV3
2009-11-06,4.9019,,0.0,ABEV3
2009-11-09,4.9618,,0.0,ABEV3
2009-11-10,4.9823,,0.0,ABEV3
2009-11-11,5.0388,,0.0,ABEV3
2009-11-12,4.9601,,0.0,ABEV3
2009-11-13,5.0473,,0.0,ABEV3
2009-11-16,5.0799,,0.0,ABEV3
2009-11-17,5.0781,,0.0,ABEV3
2009-11-18,5.0781,,0.0,ABEV3
2009-11-19,5.0285,,0.0,ABEV3
2009-11-23,5.1158,,0.0,ABEV3
2009-11-24,5.0935,,0.0,ABEV3
2009-11-25,5.1449,,0.0,ABEV3
2009-11-26,5.073,,0.0,ABEV3
2009-11-27,5.1586,,0.0,ABEV3
2009-11-30,5.1192,,0.0,ABEV3
2009-12-01,5.2377,,0.0,ABEV3
2009-12-02,5.2959,,0.0,ABEV3
2009-12-03,5.289,,0.0,ABEV3
2009-12-04,5.2633,,0.0,ABEV3
2009-12-07,5.3318,,0.0,ABEV3
2009-12-08,5.3232,,0.0,ABEV3
2009-12-09,5.2719,,0.0,ABEV3
2009-12-10,5.3232,,0.0,ABEV3
2009-12-11,5.3386,,0.0,ABEV3
2009-12-14,5.3061,,0.0,ABEV3
2009-12-15,5.3232,,0.0,ABEV3
2009-12-16,5.3386,,0.0,ABEV3
2009-12-17,5.1641,,0.0,ABEV3
2009-12-18,5.1692,,0.0,ABEV3
2009-12-21,5.1692,,0.0,ABEV3
2009-12-22,5.1692,,0.0,ABEV3
2009-12-23,5.0836,,0.0,ABEV3
2009-12-28,5.0922,,0.0,ABEV3
2009-12-29,5.1692,,0.0,ABEV3
2009-12-30,5.135,,0.0,ABEV3
2010-01-04,5.3485,,0.0,ABEV3
2010-01-05,5.3571,,0.0,ABEV3
2010-01-06,5.3571,,0.0,ABEV3
2010-01-07,5.3054,,0.0,ABEV3
2010-01-08,5.2451,,0.0,ABEV3
2010-01-11,5.1676,,0.0,ABEV3
2010-01-12,5.2193,,0.0,ABEV3
2010-01-13,5.2176,,0.0,ABEV3
2010-01-14,5.1245,,0.0,ABEV3
2010-01-15,5.1504,,0.0,ABEV3
2010-01-18,5.1504,,0.0,ABEV3
2010-01-19,5.1332,,0.0,ABEV3
2010-01-20,4.9954,,0.0,ABEV3
2010-01-21,4.8748,,0.0,ABEV3
2010-01-22,4.9661,,0.0,ABEV3
2010-01-26,4.9523,,0.0,ABEV3
2010-01-27,4.9351,,0.0,ABEV3
2010-01-28,4.9781,,0.0,ABEV3
2010-01-29,5.0126,,0.0,ABEV3
2010-02-01,5.0663,,0.0,ABEV3
2010-02-02,5.118,,0.0,ABEV3
2010-02-03,5.0629,,0.0,ABEV3
2010-02-04,5.0233,,0.0,ABEV3
2010-02-05,4.9026,,0.0,ABEV3
2010-02-08,4.7992,,0.0,ABEV3
2010-02-09,4.9629,,0.0,ABEV3
2010-02-10,4.9974,,0.0,ABEV3
2010-02-11,4.9457,,0.0,ABEV3
2010-02-12,5.0491,,0.0,ABEV3
2010-02-17,5.1646,,0.0,ABEV3
2010-02-18,5.1697,,0.0,ABEV3
2010-02-19,5.1594,,0.0,ABEV3
2010-02-22,5.0607,,0.0,ABEV3
2010-02-23,4.9385,,0.0,ABEV3
2010-02-24,4.9297,,0.0,ABEV3
2010-02-25,4.9385,,0.0,ABEV3
2010-02-26,5.045,,0.0,ABEV3
2010-03-01,5.047,,0.0,ABEV3
2010-03-02,5.089,,0.0,ABEV3
2010-03-03,5.1431,,0.0,ABEV3
2010-03-04,5.1518,,0.0,ABEV3
2010-03-05,5.1868,,0.0,ABEV3
2010-03-08,5.1518,,0.0,ABEV3
2010-03-09,5.1868,,0.0,ABEV3
2010-03-10,5.2042,,0.0,ABEV3
2010-03-11,5.2042,,0.0,ABEV3
2010-03-12,5.1675,,0.0,ABEV3
2010-03-15,5.1955,,0.0,ABEV3
2010-03-16,5.199,,0.0,ABEV3
2010-03-17,5.1675,,0.0,ABEV3
2010-03-18,5.1344,,0.0,ABEV3
2010-03-19,5.1082,,0.0,ABEV3
2010-03-22,5.1588,,0.0,ABEV3
2010-03-23,5.1518,,0.0,ABEV3
2010-03-24,5.0331,,0.0,ABEV3
2010-03-25,5.0994,,0.0,ABEV3
2010-03-26,5.1518,,0.0,ABEV3
2010-03-29,5.2199,,0.0,ABEV3
2010-03-30,5.2217,,0.0,ABEV3
2010-03-31,5.2706,,0.0,ABEV3
2010-04-01,5.3286,,0.25,ABEV3
2010-04-05,5.3618,,0.25,ABEV3
2010-04-06,5.3268,,0.25,ABEV3
2010-04-07,5.3006,,0.0,ABEV3
2010-04-08,5.4002,,0.0,ABEV3
2010-04-09,5.4334,,0.0,ABEV3
2010-04-12,5.3985,,0.25,ABEV3
2010-04-13,5.4159,,0.0,ABEV3
2010-04-14,5.4317,,0.0,ABEV3
2010-04-15,5.4055,,0.0,ABEV3
2010-04-16,5.2412,,0.25,ABEV3
2010-04-19,5.1853,,0.0,ABEV3
2010-04-20,5.2674,,0.24906099778876414,ABEV3
2010-04-22,5.2045,,0.0,ABEV3
2010-04-23,5.2325,,0.0,ABEV3
2010-04-26,5.2412,,0.0,ABEV3
2010-04-27,5.0054,,0.0,ABEV3
2010-04-28,5.0648,,0.20751045202261872,ABEV3
2010-04-29,5.1539,,0.19983670227922568,ABEV3
2010-04-30,5.1888,,0.2007950640962813,ABEV3
2010-05-03,5.128,,0.0,ABEV3
2010-05-04,4.9637,,0.0,ABEV3
2010-05-05,5.0249,,0.0,ABEV3
2010-05-06,4.8955,,0.0,ABEV3
2010-05-07,4.9113,,0.0,ABEV3
2010-05-10,5.0861,,0.0,ABEV3
2010-05-11,5.0511,,0.0,ABEV3
2010-05-12,5.0668,,0.0,ABEV3
2010-05-13,4.9462,,0.0,ABEV3
2010-05-14,4.8938,,0.0,ABEV3
2010-05-17,4.8903,,0.0,ABEV3
2010-05-18,4.8553,,0.0,ABEV3
2010-05-19,4.5792,,0.0,ABEV3
2010-05-20,4.4656,,0.0,ABEV3
2010-05-21,4.6141,,0.0,ABEV3
2010-05-24,4.6316,,0.0,ABEV3
2010-05-25,4.4918,,0.0,ABEV3
2010-05-26,4.5792,,0.0,ABEV3
2010-05-27,4.6788,,0.0,ABEV3
2010-05-28,4.7155,0.12268463406504448,0.0,ABEV3
2010-05-31,4.8047,0.16268996224954035,0.0,ABEV3
2010-06-01,4.763,0.1253928124187793,0.0,ABEV3
2010-06-02,4.7893,0.1425674547319704,0.0,ABEV3
2010-06-04,4.7211,0.09274604203314496,0.0,ABEV3
2010-06-07,4.6022,0.0652254420886953,0.0,ABEV3
2010-06-08,4.7036,0.06856286064791672,0.0,ABEV3
2010-06-09,4.6337,0.05758433377459249,0.0,ABEV3
2010-06-10,4.7141,0.06106509408481142,0.0,ABEV3
2010-06-11,4.8033,0.08987565801415887,0.0,ABEV3
2010-06-14,4.7665,0.1023103073471936,0.0,ABEV3
2010-06-15,4.8522,0.10139598229485869,0.0,ABEV3
2010-06-16,4.8837,0.11540745477800107,0.0,ABEV3
2010-06-17,4.8382,0.0856745354995061,0.0,ABEV3
2010-06-18,4.826,0.10996113066077862,0.0,ABEV3
2010-06-21,4.8435,0.11140431390546124,0.0,ABEV3
2010-06-22,4.8435,0.08644938426684012,0.0,ABEV3
2010-06-23,4.7998,0.11919973884251278,0.0,ABEV3
2010-06-24,4.7193,0.10086542723179903,0.0,ABEV3
2010-06-25,4.7893,0.13061850802644015,0.0,ABEV3
2010-06-28,4.8085,0.1415378771692426,0.0,ABEV3
2010-06-29,4.5987,0.06641467430373593,0.0,ABEV3
2010-06-30,4.5113,0.07358225649080241,0.0,ABEV3
2010-07-01,4.7233,0.12357866692040531,0.0,ABEV3
2010-07-02,4.7233,0.11907977349728727,0.0,ABEV3
2010-07-05,4.6271,0.09320512214714372,0.0,ABEV3
2010-07-06,4.7408,0.1142763126968458,0.0,ABEV3
2010-07-07,4.9507,0.1453325621746675,0.0,ABEV3
2010-07-08,5.0382,0.17478897542321503,0.0,ABEV3
2010-07-12,5.0661,0.1784094345328091,0.0,ABEV3
2010-07-13,5.0731,0.1754170528266914,0.0,ABEV3
2010-07-14,5.0906,0.18645410898242654,0.0,ABEV3
2010-07-15,5.0434,0.17545331655246343,0.0,ABEV3
2010-07-16,4.914,0.16885897100449543,0.0,ABEV3
2010-07-19,4.9822,0.19911429877975406,0.0,ABEV3
2010-07-20,5.0364,0.2271929824561405,0.0,ABEV3
2010-07-21,5.0469,0.22014844184416016,0.0,ABEV3
2010-07-22,5.1939,0.26452256902176563,0.0,ABEV3
2010-07-23,5.2131,0.24000380580861536,0.0,ABEV3
2010-07-26,5.2131,0.22468109098597489,0.14202199938581891,ABEV3
2010-07-27,5.2323,0.22433077499064025,0.14201889311747315,ABEV3
2010-07-28,5.2831,0.2004862752226868,0.16507178457779476,ABEV3
2010-07-29,5.2953,0.19177619733525386,0.17387352073694035,ABEV3
2010-07-30,5.3006,0.18932866630766476,0.20077908811736306,ABEV3
2010-08-02,5.3114,0.16862486248624853,0.2012118386957879,ABEV3
2010-08-03,5.1942,0.13020584011488756,0.0,ABEV3
2010-08-04,5.0839,0.11070086515773814,0.0,ABEV3
2010-08-05,5.1207,0.12751012858904365,0.0,ABEV3
2010-08-06,5.1714,0.13065722156631243,0.2452298950468502,ABEV3
2010-08-09,5.1802,0.11929301441196172,0.0,ABEV3
2010-08-10,5.1819,0.12959410559358253,0.0,ABEV3
2010-08-11,5.0825,0.0936928406963482,0.0,ABEV3
2010-08-12,5.1248,0.102392015143693,0.0,ABEV3
2010-08-13,5.1372,0.08176630377561112,0.0,ABEV3
2010-08-16,5.1178,0.07383705071445057,0.0,ABEV3
2010-08-17,5.1566,0.06269062731844022,0.0,ABEV3
2010-08-18,5.1513,0.05094254937163378,0.0,ABEV3
2010-08-19,5.0966,0.05773700813548066,0.0,ABEV3
2010-08-20,5.1001,0.058836963065999504,0.0,ABEV3
2010-08-23,5.0983,0.0785943979013286,0.0,ABEV3
2010-08-24,5.0083,0.058031941862430214,0.0,ABEV3
2010-08-25,4.9731,0.10609194635350616,0.0,ABEV3
2010-08-26,4.8689,0.05118960231443492,0.0,ABEV3
2010-08-27,5.0454,0.07355788667361751,0.0,ABEV3
2010-08-30,4.966,0.04163607760880961,0.0,ABEV3
2010-08-31,5.1707,0.07689263771737997,0.0,ABEV3
2010-09-01,5.2205,0.07768052516411394,0.0,ABEV3
2010-09-02,5.2011,0.06058319738988582,0.0,ABEV3
2010-09-03,5.2134,0.017030491016562177,0.0,ABEV3
2010-09-06,5.1993,0.03146388398436728,0.0,ABEV3
2010-09-08,5.2046,0.0381377907208682,0.0,ABEV3
2010-09-09,5.1605,0.1439813788516957,0.0,ABEV3
2010-09-10,5.1816,0.19333962829045848,0.0,ABEV3
2010-09-13,5.3017,0.22582658959537572,0.0,ABEV3
2010-09-14,5.3317,0.2327630057803467,0.0,ABEV3
2010-09-15,5.3511,0.18434332256208208,0.0,ABEV3
2010-09-16,5.3582,0.17879221207787932,0.0,ABEV3
2010-09-17,5.2982,0.14365272950978913,0.0,ABEV3
2010-09-20,5.3582,0.16088915850593644,0.0,ABEV3
2010-09-21,5.2664,0.1367884818788181,0.0,ABEV3
2010-09-22,5.2964,0.14749978334344416,0.0,ABEV3
2010-09-23,5.3141,0.1328771211733606,0.0,ABEV3
2010-09-24,5.2964,0.13364726027397267,0.0,ABEV3
2010-09-27,5.2964,0.1307429547395389,0.0,ABEV3
2010-09-28,5.3194,0.12782783843952084,0.0,ABEV3
2010-09-29,5.3759,0.14813232812933808,0.0,ABEV3
2010-09-30,5.4465,0.15019111777500904,0.0,ABEV3
2010-10-01,5.5351,0.17144973544973552,0.0,ABEV3
2010-10-04,5.5634,0.19209753798024387,0.0,ABEV3
2010-10-05,5.6694,0.21927824852681854,0.0,ABEV3
2010-10-06,5.6517,0.20047154782387033,0.0,ABEV3
2010-10-07,5.5457,0.1528323459099885,0.0,ABEV3
2010-10-08,5.74,0.17197868387202142,0.0,ABEV3
